Date,High,Low,Open,Close,Volume
2020-01-01,32.79999923706055,28.5,32.400001525878906,30.700000762939453,2244621
2020-01-08,31.799999237060547,28.200000762939453,31.0,31.399999618530273,4534334
2020-01-15,35.5,32.0,32.0,33.29999923706055,6219440
2020-01-22,35.5,31.799999237060547,33.5,34.650001525878906,5363758
2020-01-29,35.0,31.799999237060547,34.650001525878906,32.099998474121094,2708605
2020-02-05,33.0,29.200000762939453,31.799999237060547,29.399999618530273,1803734
2020-02-12,31.0,27.399999618530273,29.799999237060547,29.399999618530273,2788457
2020-02-19,30.0,28.399999618530273,29.100000381469727,28.850000381469727,971866
2020-02-26,28.0,24.049999237060547,27.450000762939453,26.0,3340100
2020-03-04,27.299999237060547,23.0,26.200000762939453,23.850000381469727,2150215
2020-03-11,24.100000381469727,17.049999237060547,24.0,17.450000762939453,3646229
2020-03-18,17.75,13.5,17.0,17.399999618530273,3680902
2020-03-25,19.75,17.0,18.049999237060547,18.399999618530273,2244607
2020-04-01,22.799999237060547,18.649999618530273,18.649999618530273,22.700000762939453,2467932
2020-04-08,26.299999237060547,22.049999237060547,23.0,25.899999618530273,2689680
2020-04-15,26.600000381469727,24.0,26.0,26.450000762939453,3122096
2020-04-22,28.799999237060547,26.0,26.600000381469727,28.75,2906071
2020-04-29,31.850000381469727,27.0,29.0,31.700000762939453,2779712
2020-05-06,32.349998474121094,29.0,31.950000762939453,31.299999237060547,5226001
2020-05-13,32.5,28.399999618530273,32.0,31.5,3054870
2020-05-20,32.0,30.049999237060547,31.450000762939453,31.350000381469727,2479165
2020-05-27,37.099998474121094,30.049999237060547,31.350000381469727,36.900001525878906,5187386
2020-06-03,42.099998474121094,36.04999923706055,36.900001525878906,41.45000076293945,5320156
2020-06-10,42.0,38.04999923706055,41.849998474121094,40.79999923706055,3782053
2020-06-17,41.400001525878906,34.79999923706055,41.25,40.25,4125127
2020-06-24,41.5,35.79999923706055,40.5,36.099998474121094,2266654
2020-07-01,38.900001525878906,35.599998474121094,36.5,36.95000076293945,2407550
2020-07-08,38.0,35.400001525878906,37.150001525878906,36.70000076293945,2028620
2020-07-15,40.349998474121094,36.79999923706055,37.29999923706055,40.25,2727588
2020-07-22,44.25,37.70000076293945,40.5,42.5,4956778
2020-07-29,51.0,42.20000076293945,43.599998474121094,47.70000076293945,4745653
2020-08-05,52.400001525878906,45.04999923706055,47.900001525878906,51.70000076293945,5076794
2020-08-12,52.79999923706055,45.0,52.400001525878906,46.349998474121094,2693997
2020-08-19,51.20000076293945,46.0,46.349998474121094,51.099998474121094,3551473
2020-08-26,52.099998474121094,46.150001525878906,51.099998474121094,49.45000076293945,3026537
2020-09-02,49.599998474121094,46.400001525878906,49.45000076293945,49.5,1407931
2020-09-09,51.900001525878906,48.599998474121094,49.79999923706055,50.29999923706055,2757875
2020-09-16,49.5,40.25,49.45000076293945,44.599998474121094,4181996
2020-09-23,49.900001525878906,44.5,45.0,49.79999923706055,2834461
2020-09-30,53.70000076293945,46.400001525878906,49.900001525878906,53.20000076293945,5169031
2020-10-07,55.0,50.20000076293945,53.900001525878906,51.099998474121094,4350953
2020-10-14,54.5,48.5,51.5,51.0,6402238
2020-10-21,53.0,49.0,51.70000076293945,49.650001525878906,6285196
2020-10-28,52.599998474121094,46.0,48.5,49.900001525878906,3742200
2020-11-04,51.400001525878906,48.0,50.0,49.099998474121094,2155146
2020-11-11,50.70000076293945,48.900001525878906,49.900001525878906,49.79999923706055,2517128
2020-11-18,50.0,46.400001525878906,49.79999923706055,48.0,2089705
2020-11-24,49.400001525878906,48.45000076293945,48.45000076293945,49.150001525878906,452148
