Date,High,Low,Open,Close,Volume
2020-01-01,870.0,822.7999877929688,857.2000122070312,837.9000244140625,429771
2020-01-08,864.8499755859375,821.0,838.5,852.8499755859375,569629
2020-01-15,864.7999877929688,810.0,855.0,810.2000122070312,547098
2020-01-22,830.9500122070312,772.0,809.9000244140625,795.5499877929688,541614
2020-01-29,845.2000122070312,784.5,803.0,812.9500122070312,444808
2020-02-05,839.0,786.0,820.0499877929688,795.2000122070312,412948
2020-02-12,819.0,746.5,798.0,769.6500244140625,323708
2020-02-19,794.0,761.5499877929688,770.0,767.5,230094
2020-02-26,716.8499755859375,638.0499877929688,700.0,666.1500244140625,1243723
2020-03-04,681.0,455.0,667.0499877929688,517.0999755859375,2385734
2020-03-11,494.8999938964844,305.70001220703125,491.0,318.29998779296875,2641948
2020-03-18,350.0,218.64999389648438,298.95001220703125,319.1000061035156,2601018
2020-03-25,409.95001220703125,324.8500061035156,351.0,345.5,1544988
2020-04-01,407.0,356.0,356.0,378.45001220703125,1670793
2020-04-08,444.6499938964844,380.0,380.54998779296875,432.54998779296875,1118142
2020-04-15,438.5,379.0,414.5,381.1000061035156,1301127
2020-04-22,445.6000061035156,350.0,385.0,438.0,1294756
2020-04-29,468.1499938964844,408.1000061035156,451.0,440.3500061035156,944784
2020-05-06,545.0,418.0,441.0,519.6500244140625,1911529
2020-05-13,542.0,479.04998779296875,525.0,522.2000122070312,1355182
2020-05-20,578.9500122070312,522.0,533.0,571.5999755859375,1103316
2020-05-27,630.0,525.0,575.0,626.5999755859375,1375138
2020-06-03,760.0,622.0499877929688,627.0,739.5999755859375,2085748
2020-06-10,734.9500122070312,640.0,717.5,655.8499755859375,1131525
2020-06-17,667.0,580.0,655.0,611.0999755859375,1226337
2020-06-24,625.0,591.0,608.9500122070312,602.0999755859375,596009
2020-07-01,679.5,600.0,604.0499877929688,664.0,728767
2020-07-08,710.0,660.0,661.0,708.8499755859375,555326
2020-07-15,779.0,710.0499877929688,710.0499877929688,758.9500122070312,1109549
2020-07-22,796.0,747.0,760.0,767.7000122070312,887719
2020-07-29,870.0,720.0499877929688,767.0499877929688,826.7999877929688,1175395
2020-08-05,847.0,750.0,844.0,757.0999755859375,829111
2020-08-12,760.0,690.0,760.0,704.8499755859375,799628
2020-08-19,734.7999877929688,701.0499877929688,722.9500122070312,717.2999877929688,440698
2020-08-26,733.9000244140625,674.0,720.0,720.2000122070312,477529
2020-09-02,714.9500122070312,646.0,714.9500122070312,664.2000122070312,333419
2020-09-09,691.0,637.8499755859375,670.0,654.4000244140625,576444
2020-09-16,647.0,546.25,610.0499877929688,559.4500122070312,1069108
2020-09-23,564.7999877929688,525.0,560.9500122070312,539.7000122070312,670660
2020-09-30,594.4500122070312,509.0,550.0,561.0,904786
2020-10-07,612.0,541.0,561.0,594.5499877929688,594230
2020-10-14,625.0,582.7000122070312,601.2000122070312,597.4500122070312,969288
2020-10-21,642.0,560.0,599.4500122070312,562.0499877929688,746893
2020-10-28,554.9500122070312,493.6000061035156,530.0,545.2999877929688,1026313
2020-11-04,714.0,530.0,542.2000122070312,703.4000244140625,1199732
2020-11-11,731.5499877929688,644.4500122070312,700.0,718.0999755859375,1030754
2020-11-18,734.9500122070312,702.2999877929688,718.2000122070312,727.4500122070312,344159
2020-11-24,820.3499755859375,745.0,745.0,802.5,566920
