Date,High,Low,Open,Close,Volume
2020-01-01,37.29999923706055,32.150001525878906,35.70000076293945,33.650001525878906,2264020
2020-01-08,36.5,32.54999923706055,33.5,33.75,3860328
2020-01-15,34.900001525878906,31.5,33.599998474121094,32.099998474121094,2190349
2020-01-22,33.349998474121094,28.0,31.899999618530273,33.150001525878906,3254891
2020-01-29,34.0,30.299999237060547,33.5,32.0,2087859
2020-02-05,32.099998474121094,29.5,32.0,30.649999618530273,1863120
2020-02-12,31.200000762939453,28.700000762939453,30.0,28.899999618530273,1504204
2020-02-19,30.0,28.5,29.0,28.600000381469727,763247
2020-02-26,28.899999618530273,24.299999237060547,26.899999618530273,26.899999618530273,2605312
2020-03-04,28.75,21.75,27.299999237060547,24.850000381469727,2489012
2020-03-11,24.700000762939453,18.25,24.700000762939453,20.700000762939453,4038895
2020-03-18,20.5,17.200000762939453,19.799999237060547,19.899999618530273,1562506
2020-03-25,22.799999237060547,18.899999618530273,21.149999618530273,19.75,1901189
2020-04-01,22.5,19.450000762939453,19.600000381469727,21.200000762939453,1432990
2020-04-08,26.399999618530273,21.5,21.850000381469727,26.149999618530273,2166921
2020-04-15,26.549999237060547,22.799999237060547,26.049999237060547,25.0,2796880
2020-04-22,26.799999237060547,22.0,25.450000762939453,25.950000762939453,2425434
2020-04-29,28.0,24.850000381469727,27.200000762939453,25.799999237060547,2961352
2020-05-06,33.5,25.5,26.100000381469727,31.0,6408317
2020-05-13,36.95000076293945,29.049999237060547,30.899999618530273,35.400001525878906,3964558
2020-05-20,37.0,33.599998474121094,35.95000076293945,35.599998474121094,3172122
2020-05-27,36.0,29.799999237060547,35.5,32.95000076293945,2433207
2020-06-03,36.0,31.149999618530273,33.20000076293945,32.79999923706055,4464477
2020-06-10,34.0,28.799999237060547,33.04999923706055,29.399999618530273,2461275
2020-06-17,30.5,25.0,29.399999618530273,29.600000381469727,5501066
2020-06-24,29.799999237060547,25.5,29.799999237060547,26.5,2983324
2020-07-01,30.950000762939453,26.299999237060547,26.549999237060547,30.399999618530273,2891446
2020-07-08,31.149999618530273,29.149999618530273,30.799999237060547,29.950000762939453,1732658
2020-07-15,32.5,29.25,30.549999237060547,31.850000381469727,3482241
2020-07-22,35.0,31.450000762939453,32.099998474121094,33.54999923706055,3985832
2020-07-29,37.5,30.450000762939453,34.599998474121094,35.400001525878906,4579387
2020-08-05,36.0,32.70000076293945,35.5,35.04999923706055,3618504
2020-08-12,35.400001525878906,31.0,35.099998474121094,32.29999923706055,2531856
2020-08-19,34.0,30.5,32.54999923706055,31.0,2277812
2020-08-26,33.599998474121094,30.5,31.399999618530273,31.75,3122905
2020-09-02,31.899999618530273,29.5,31.700000762939453,30.450000762939453,1580608
2020-09-09,31.5,28.200000762939453,31.5,29.75,1895366
2020-09-16,29.5,25.899999618530273,28.700000762939453,28.600000381469727,3162777
2020-09-23,32.0,28.549999237060547,28.950000762939453,31.100000381469727,2190843
2020-09-30,32.79999923706055,29.850000381469727,31.100000381469727,32.45000076293945,2771022
2020-10-07,35.0,31.5,32.45000076293945,34.79999923706055,2597747
2020-10-14,39.20000076293945,33.5,35.20000076293945,39.0,3346108
2020-10-21,41.099998474121094,36.45000076293945,39.099998474121094,37.04999923706055,2721529
2020-10-28,36.900001525878906,33.0,36.04999923706055,36.70000076293945,1971921
2020-11-04,39.95000076293945,35.0,36.70000076293945,38.650001525878906,3626920
2020-11-11,39.5,34.20000076293945,38.650001525878906,38.150001525878906,2602839
2020-11-18,38.900001525878906,37.0,38.0,37.150001525878906,741832
2020-11-24,38.5,37.150001525878906,37.150001525878906,38.04999923706055,327967
