Date,High,Low,Open,Close,Volume
2020-01-01,42.0,38.599998474121094,40.20000076293945,41.650001525878906,1292293
2020-01-08,44.79999923706055,40.29999923706055,42.0,43.54999923706055,1321239
2020-01-15,46.29999923706055,42.29999923706055,43.400001525878906,42.95000076293945,1293129
2020-01-22,44.900001525878906,38.0,42.70000076293945,40.20000076293945,853052
2020-01-29,41.79999923706055,38.70000076293945,40.20000076293945,39.45000076293945,455394
2020-02-05,40.0,34.650001525878906,40.0,36.25,556533
2020-02-12,37.0,33.20000076293945,35.0,35.650001525878906,1202177
2020-02-19,37.5,35.650001525878906,35.95000076293945,35.95000076293945,450377
2020-02-26,37.099998474121094,31.100000381469727,34.5,34.79999923706055,879588
2020-03-04,37.099998474121094,30.0,34.79999923706055,32.79999923706055,793203
2020-03-11,32.79999923706055,22.600000381469727,32.79999923706055,24.350000381469727,1252753
2020-03-18,24.850000381469727,19.100000381469727,24.850000381469727,21.25,761700
2020-03-25,24.5,20.5,23.200000762939453,22.200000762939453,585378
2020-04-01,26.0,22.149999618530273,22.200000762939453,25.350000381469727,684850
2020-04-08,26.899999618530273,24.5,25.5,26.450000762939453,707312
2020-04-15,26.950000762939453,23.549999237060547,26.450000762939453,23.799999237060547,867725
2020-04-22,25.0,21.5,24.649999618530273,24.450000762939453,2972964
2020-04-29,27.950000762939453,23.5,25.600000381469727,27.799999237060547,2429250
2020-05-06,33.79999923706055,27.899999618530273,28.0,31.549999237060547,4538849
2020-05-13,32.400001525878906,28.75,31.600000381469727,31.100000381469727,1705104
2020-05-20,32.599998474121094,30.25,31.149999618530273,32.54999923706055,1735961
2020-05-27,34.75,29.899999618530273,33.0,34.0,2648421
2020-06-03,39.900001525878906,34.20000076293945,34.20000076293945,37.400001525878906,3723419
2020-06-10,38.099998474121094,34.20000076293945,37.25,37.04999923706055,1770959
2020-06-17,37.20000076293945,32.0,37.20000076293945,32.599998474121094,2002534
2020-06-24,34.0,30.75,32.900001525878906,32.099998474121094,639479
2020-07-01,38.900001525878906,31.399999618530273,32.400001525878906,38.150001525878906,1940094
2020-07-08,42.29999923706055,36.0,38.79999923706055,41.20000076293945,1548864
2020-07-15,41.75,38.0,41.5,39.75,1534701
2020-07-22,42.900001525878906,37.29999923706055,40.099998474121094,37.54999923706055,2429341
2020-07-29,44.0,35.400001525878906,37.650001525878906,41.45000076293945,3898443
2020-08-05,43.099998474121094,40.29999923706055,41.849998474121094,41.900001525878906,2426039
2020-08-12,47.20000076293945,40.150001525878906,42.400001525878906,44.400001525878906,3745606
2020-08-19,46.25,41.75,44.5,43.04999923706055,1683117
2020-08-26,44.20000076293945,41.29999923706055,43.04999923706055,41.900001525878906,1155747
2020-09-02,43.0,38.75,42.0,41.150001525878906,712388
2020-09-09,42.5,38.150001525878906,41.95000076293945,39.45000076293945,652199
2020-09-16,39.0,32.5,39.0,32.95000076293945,2032739
2020-09-23,38.79999923706055,32.70000076293945,33.0,37.29999923706055,1016561
2020-09-30,39.25,36.150001525878906,37.54999923706055,37.5,727298
2020-10-07,41.45000076293945,36.70000076293945,38.0,41.0,1168242
2020-10-14,48.599998474121094,41.0,41.0,48.29999923706055,2395992
2020-10-21,50.099998474121094,42.0,48.29999923706055,42.75,2045233
2020-10-28,45.900001525878906,39.349998474121094,42.70000076293945,44.0,910113
2020-11-04,47.0,42.0,44.95000076293945,45.79999923706055,1475784
2020-11-11,46.5,42.04999923706055,46.45000076293945,42.599998474121094,1255384
2020-11-18,43.29999923706055,42.0,43.0,42.349998474121094,848509
2020-11-24,44.599998474121094,42.599998474121094,42.95000076293945,43.099998474121094,321070
