Date,High,Low,Open,Close,Volume
2020-01-01,1.8814400434494019,1.7280199527740479,1.7764699459075928,1.7764699459075928,38105229.0
2020-01-08,2.0590898990631104,1.7280199527740479,1.7603199481964111,2.0106399059295654,44748157.0
2020-01-15,2.1802101135253906,2.0106399059295654,2.018709897994995,2.0590898990631104,34429565.0
2020-01-22,2.0994598865509033,1.8410700559616089,2.0510098934173584,1.9379600286483765,22348369.0
2020-01-29,1.9944900274276733,1.8652900457382202,1.9944900274276733,1.9379600286483765,18769840.0
2020-02-05,1.96219003200531,1.8168400526046753,1.9379600286483765,1.832990050315857,11102641.0
2020-02-12,1.8652900457382202,1.7360899448394775,1.8249200582504272,1.784540057182312,13359356.0
2020-02-19,1.9056600332260132,1.7764699459075928,1.7926199436187744,1.8895200490951538,11570237.0
2020-02-26,1.8249200582504272,1.623039960861206,1.7926199436187744,1.7037899494171143,20083086.0
2020-03-04,1.7764699459075928,1.3404300212860107,1.719939947128296,1.4696199893951416,36923006.0
2020-03-11,1.4938499927520752,1.1143300533294678,1.4857699871063232,1.1627800464630127,30619776.0
2020-03-18,1.1547000408172607,0.9366819858551025,1.1547000408172607,1.0416500568389893,21384003.0
2020-03-25,1.1143300533294678,0.9932060241699219,1.0901000499725342,1.0093599557876587,27865126.0
2020-04-01,1.2031500339508057,1.0255099534988403,1.03357994556427,1.1547000408172607,16438497.0
2020-04-08,1.2919800281524658,1.1627800464630127,1.1708500385284424,1.2758300304412842,19698935.0
2020-04-15,1.45346999168396,1.195080041885376,1.2677500247955322,1.4453999996185303,29035965.0
2020-04-22,1.719939947128296,1.4373199939727783,1.461549997329712,1.7118699550628662,38464787.0
2020-04-29,1.7764699459075928,1.4857699871063232,1.7280199527740479,1.7522399425506592,21734412.0
2020-05-06,1.9944900274276733,1.7441699504852295,1.7522399425506592,1.9460400342941284,33919379.0
2020-05-13,2.115609884262085,1.8249200582504272,1.9218100309371948,2.0913898944854736,29575573.0
2020-05-20,2.341710090637207,2.0994598865509033,2.0994598865509033,2.1963601112365723,37912781.0
2020-05-27,2.204430103302002,1.9783400297164917,2.204430103302002,2.115609884262085,34114605.0
2020-06-03,2.164060115814209,2.0025599002838135,2.1317598819732666,2.0994598865509033,41659325.0
2020-06-10,2.115609884262085,1.8975900411605835,2.115609884262085,1.9056600332260132,25226752.0
2020-06-17,1.9137400388717651,1.6391899585723877,1.9056600332260132,1.8895200490951538,40627680.0
2020-06-24,1.9702600240707397,1.7764699459075928,1.9137400388717651,1.784540057182312,20687456.0
2020-07-01,1.8975900411605835,1.7522399425506592,1.784540057182312,1.8814400434494019,33170780.0
2020-07-08,2.0913898944854736,1.8814400434494019,1.9056600332260132,2.0833098888397217,24505954.0
2020-07-15,2.244810104370117,2.0590898990631104,2.0994598865509033,2.1559898853302,29428092.0
2020-07-22,2.4951300621032715,2.1236801147460938,2.1559898853302,2.3659300804138184,53233136.0
2020-07-29,2.697000026702881,2.3497800827026367,2.3740100860595703,2.600100040435791,50607015.0
2020-08-05,2.866569995880127,2.503200054168701,2.6162500381469727,2.697000026702881,29046095.0
2020-08-12,2.7131500244140625,2.3982300758361816,2.688930034637451,2.4143800735473633,24172151.0
2020-08-19,2.9200000762939453,2.4143800735473633,2.4224600791931152,2.799999952316284,46736198.0
2020-08-26,3.2300000190734863,2.5999999046325684,2.8399999141693115,3.069999933242798,26769949.0
2020-09-02,3.130000114440918,2.890000104904175,3.0999999046325684,3.0799999237060547,18115096.0
2020-09-09,3.1600000858306885,2.859999895095825,3.0799999237060547,2.9100000858306885,19510239.0
2020-09-16,2.8499999046325684,2.490000009536743,2.8499999046325684,2.6700000762939453,19831742.0
2020-09-23,2.799999952316284,2.5299999713897705,2.6500000953674316,2.5899999141693115,11001485.0
2020-09-30,2.809999942779541,2.5,2.5999999046325684,2.609999895095825,13534935.0
2020-10-07,2.740000009536743,2.5199999809265137,2.680000066757202,2.700000047683716,37856342.0
2020-10-14,2.8499999046325684,2.690000057220459,2.700000047683716,2.8299999237060547,26943342.0
2020-10-21,2.9000000953674316,2.559999942779541,2.8299999237060547,2.6500000953674316,23213713.0
2020-10-28,2.6500000953674316,2.359999895095825,2.5999999046325684,2.5899999141693115,23542044.0
2020-11-04,2.819999933242798,2.509999990463257,2.630000114440918,2.7899999618530273,10284230.0
2020-11-11,2.8299999237060547,2.5999999046325684,2.819999933242798,2.6500000953674316,11423131.0
2020-11-18,2.680000066757202,2.5399999618530273,2.680000066757202,2.549999952316284,6395080.0
2020-11-24,2.690000057220459,2.559999942779541,2.569999933242798,2.609999895095825,3175426.0
