Date,High,Low,Open,Close,Volume
2020-01-01,27.0,24.200000762939453,26.0,26.5,1191229
2020-01-08,27.0,24.5,26.5,25.049999237060547,1639563
2020-01-15,31.149999618530273,25.0,25.200000762939453,29.700000762939453,4131076
2020-01-22,30.75,26.649999618530273,29.5,29.5,2315395
2020-01-29,30.399999618530273,28.0,30.0,29.299999237060547,1377114
2020-02-05,30.0,25.75,30.0,25.799999237060547,1128966
2020-02-12,26.5,23.850000381469727,25.799999237060547,25.899999618530273,1456542
2020-02-19,26.75,25.049999237060547,26.0,25.200000762939453,360729
2020-02-26,24.899999618530273,20.200000762939453,24.0,24.149999618530273,1878854
2020-03-04,26.700000762939453,20.0,24.149999618530273,23.25,1485106
2020-03-11,23.100000381469727,17.0,22.850000381469727,19.100000381469727,977438
2020-03-18,18.950000762939453,15.199999809265137,18.75,16.299999237060547,519212
2020-03-25,18.950000762939453,16.0,17.5,17.350000381469727,670505
2020-04-01,20.549999237060547,17.200000762939453,17.399999618530273,19.75,788935
2020-04-08,21.0,19.399999618530273,20.0,20.700000762939453,510807
2020-04-15,21.950000762939453,19.200000762939453,20.450000762939453,19.75,878138
2020-04-22,22.299999237060547,19.049999237060547,19.850000381469727,21.700000762939453,1181606
2020-04-29,25.200000762939453,21.299999237060547,22.350000381469727,24.75,1690724
2020-05-06,29.0,24.049999237060547,24.700000762939453,28.700000762939453,3453354
2020-05-13,30.450000762939453,26.600000381469727,28.0,29.450000762939453,1396369
2020-05-20,29.450000762939453,27.0,28.649999618530273,27.850000381469727,1725450
2020-05-27,28.299999237060547,25.0,28.149999618530273,27.399999618530273,1521374
2020-06-03,30.200000762939453,26.299999237060547,28.0,28.399999618530273,2487716
2020-06-10,28.899999618530273,24.649999618530273,28.149999618530273,26.600000381469727,1691718
2020-06-17,27.5,23.0,27.5,23.450000762939453,1563076
2020-06-24,24.0,22.0,23.700000762939453,22.100000381469727,806894
2020-07-01,25.75,21.700000762939453,22.149999618530273,25.100000381469727,2243054
2020-07-08,27.850000381469727,25.0,25.100000381469727,27.700000762939453,1734018
2020-07-15,28.0,26.0,27.799999237060547,27.149999618530273,1681626
2020-07-22,28.700000762939453,26.100000381469727,27.299999237060547,26.350000381469727,3399792
2020-07-29,29.75,25.100000381469727,27.0,28.600000381469727,3573564
2020-08-05,29.299999237060547,27.0,29.299999237060547,27.549999237060547,1401774
2020-08-12,27.75,25.200000762939453,27.350000381469727,26.0,1183529
2020-08-19,27.149999618530273,25.049999237060547,26.350000381469727,25.299999237060547,1360456
2020-08-26,25.5,23.0,25.350000381469727,24.25,1327057
2020-09-02,24.799999237060547,22.600000381469727,24.200000762939453,24.75,735783
2020-09-09,26.200000762939453,23.649999618530273,25.0,24.100000381469727,949234
2020-09-16,24.0,20.799999237060547,23.850000381469727,23.399999618530273,1410328
2020-09-23,25.0,22.299999237060547,23.799999237060547,24.700000762939453,1036579
2020-09-30,26.600000381469727,23.950000762939453,24.700000762939453,25.899999618530273,1734017
2020-10-07,26.0,24.049999237060547,25.899999618530273,25.600000381469727,1460593
2020-10-14,29.600000381469727,25.0,25.5,29.450000762939453,3279244
2020-10-21,31.0,27.200000762939453,29.100000381469727,27.350000381469727,2794893
2020-10-28,29.0,25.649999618530273,26.700000762939453,28.200000762939453,760248
2020-11-04,30.0,26.5,28.200000762939453,29.700000762939453,1887036
2020-11-11,30.299999237060547,27.5,30.100000381469727,28.0,2856561
2020-11-18,28.350000381469727,26.0,28.0,26.399999618530273,756151
2020-11-24,27.649999618530273,26.450000762939453,26.450000762939453,26.700000762939453,1367449
