Date,High,Low,Open,Close,Volume
2020-01-01,283.0,256.04998779296875,273.6000061035156,274.3999938964844,388873.0
2020-01-08,297.0,268.6000061035156,274.95001220703125,274.70001220703125,709359.0
2020-01-15,279.95001220703125,261.3999938964844,274.0,265.45001220703125,625302.0
2020-01-22,277.20001220703125,240.5,266.8999938964844,264.20001220703125,603646.0
2020-01-29,292.0,255.0,267.0,274.95001220703125,606367.0
2020-02-05,285.0,265.04998779296875,275.04998779296875,267.3999938964844,330996.0
2020-02-12,273.0,252.0,270.0,255.1999969482422,403762.0
2020-02-19,280.0,256.0,256.0,271.8999938964844,292711.0
2020-02-26,262.8500061035156,229.0500030517578,262.45001220703125,243.75,978427.0
2020-03-04,256.0,196.5,249.5,215.25,1051608.0
2020-03-11,213.4499969482422,155.0,201.0,168.75,1136473.0
2020-03-18,164.6999969482422,132.0,164.6999969482422,145.64999389648438,675133.0
2020-03-25,166.0,132.0,149.0,139.64999389648438,867534.0
2020-04-01,158.3000030517578,143.3000030517578,143.85000610351562,147.5,717892.0
2020-04-08,184.6999969482422,144.85000610351562,149.5,176.4499969482422,931571.0
2020-04-15,193.0,166.0,174.0,170.85000610351562,1562194.0
2020-04-22,194.0,156.0,170.89999389648438,193.60000610351562,1599184.0
2020-04-29,198.10000610351562,172.0,198.0,190.0500030517578,1610129.0
2020-05-06,257.0,182.5,189.4499969482422,244.5500030517578,2335705.0
2020-05-13,240.5,218.0,240.5,221.6999969482422,2395958.0
2020-05-20,245.4499969482422,220.5,223.0,239.1999969482422,1345954.0
2020-05-27,240.0,194.5,239.1999969482422,237.4499969482422,3447698.0
2020-06-03,284.0,238.1999969482422,238.89999389648438,262.6000061035156,2976345.0
2020-06-10,267.25,233.10000610351562,258.0,235.5,1944750.0
2020-06-17,238.0,197.0,238.0,218.60000610351562,3013650.0
2020-06-24,228.0,193.8000030517578,217.4499969482422,199.39999389648438,3375047.0
2020-07-01,241.0,197.0,199.5,230.64999389648438,2389389.0
2020-07-08,250.9499969482422,228.0,232.0,245.4499969482422,1645813.0
2020-07-15,258.5,244.8000030517578,250.5500030517578,255.64999389648438,2864296.0
2020-07-22,288.3999938964844,248.0,255.64999389648438,273.75,3835690.0
2020-07-29,316.0,258.04998779296875,276.04998779296875,283.1000061035156,5298211.0
2020-08-05,290.8999938964844,267.75,289.0,272.8500061035156,2625577.0
2020-08-12,273.0,242.0,273.0,245.14999389648438,2315131.0
2020-08-19,257.75,236.14999389648438,245.5,246.9499969482422,1791794.0
2020-08-26,249.0,220.0,246.9499969482422,241.5,2607715.0
2020-09-02,244.0,230.0,238.0,235.64999389648438,1353434.0
2020-09-09,246.5500030517578,218.0500030517578,237.10000610351562,224.75,1842574.0
2020-09-16,220.0,198.0,216.0,205.3000030517578,3158268.0
2020-09-23,216.5,199.10000610351562,205.0,209.9499969482422,1675908.0
2020-09-30,223.0,206.0,211.0,208.8000030517578,1421626.0
2020-10-07,220.0,206.0,213.0,213.85000610351562,832566.0
2020-10-14,239.89999389648438,210.0,214.5,225.10000610351562,2094341.0
2020-10-21,237.0,203.1999969482422,223.4499969482422,204.85000610351562,1946914.0
2020-10-28,213.39999389648438,183.5,201.5,205.0500030517578,1961668.0
2020-11-04,246.0,196.64999389648438,208.89999389648438,245.35000610351562,2225007.0
2020-11-11,248.8000030517578,213.9499969482422,248.8000030517578,233.8000030517578,1665165.0
2020-11-18,240.0,224.0,233.5,235.0,604938.0
2020-11-24,253.5,233.0,236.0,250.14999389648438,780357.0
